ibi_mean,ibi_std,ibi_min,ibi_max,ibi_range,ibi_median,subject,label,window
3.03125,2.4375,0.59375,5.46875,4.875,3.03125,S13,baseline,36
2.25,1.8128367144133528,0.640625,5.328125,4.6875,1.515625,S13,baseline,37
2.3177083333333335,0.8245632261318042,1.203125,3.171875,1.96875,2.578125,S13,baseline,38
4.23828125,3.4390865479338677,1.34375,10.046875,8.703125,2.78125,S13,baseline,39
7.609375,5.875,1.734375,13.484375,11.75,7.609375,S13,stress,7
5.828125,4.28125,1.546875,10.109375,8.5625,5.828125,S13,stress,8
6.546875,2.0797397392011576,3.140625,8.390625,5.25,7.328125,S13,stress,9
3.31875,1.6612130827350235,0.90625,5.875,4.96875,2.9375,S13,stress,10
4.12890625,2.0788407778115636,1.25,7.109375,5.859375,4.078125,S13,stress,11
4.6875,4.390625,0.296875,9.078125,8.78125,4.6875,S13,stress,12
13.4921875,2.0078125,11.484375,15.5,4.015625,13.4921875,S13,stress,14
6.828125,7.60321234022995,0.53125,19.65625,19.125,3.5625,S13,stress,15
4.171875,2.68879420146141,1.578125,8.328125,6.75,3.390625,S13,stress,16
4.375,4.060656633066464,1.0625,10.09375,9.03125,1.96875,S13,stress,17
6.91796875,6.26787848152624,1.15625,17.4375,16.28125,4.5390625,S13,stress,19
14.5234375,4.9453125,9.578125,19.46875,9.890625,14.5234375,S13,stress,21
9.7265625,8.1171875,1.609375,17.84375,16.234375,9.7265625,S13,stress,22
1.109375,0.5625,0.546875,1.671875,1.125,1.109375,S14,baseline,4
1.5078125,0.3515625,1.15625,1.859375,0.703125,1.5078125,S14,baseline,12
0.9609375,0.1015625,0.859375,1.0625,0.203125,0.9609375,S14,baseline,16
9.0390625,8.0234375,1.015625,17.0625,16.046875,9.0390625,S14,baseline,29
4.5234375,1.3828125,3.140625,5.90625,2.765625,4.5234375,S14,baseline,38
6.385416666666667,2.529041388989556,2.8125,8.3125,5.5,8.03125,S14,stress,1
5.536458333333333,2.6160043449197268,1.953125,8.125,6.171875,6.53125,S14,stress,2
6.55078125,4.720216232777868,1.171875,14.125,12.953125,5.453125,S14,stress,5
8.708333333333334,6.309422379575557,1.65625,16.96875,15.3125,7.5,S14,stress,6
5.734375,3.643272910447418,1.734375,10.546875,8.8125,4.921875,S14,stress,7
4.734375,3.9429154227867986,0.3125,11.609375,11.296875,3.015625,S14,stress,8
7.5078125,5.8984375,1.609375,13.40625,11.796875,7.5078125,S14,stress,9
6.05078125,3.669503472856333,1.8125,11.515625,9.703125,5.4375,S14,stress,10
10.7265625,6.4296875,4.296875,17.15625,12.859375,10.7265625,S14,stress,11
4.763020833333333,2.9064098391678703,1.046875,10.078125,9.03125,3.671875,S14,stress,12
5.33203125,7.420907626100543,0.328125,18.140625,17.8125,1.4296875,S14,stress,13
0.64375,0.29608997084219746,0.296875,1.078125,0.78125,0.578125,S15,baseline,1
2.322265625,1.4852985921891209,0.671875,5.578125,4.90625,2.1484375,S15,baseline,2
0.73125,0.4520353277123371,0.296875,1.515625,1.21875,0.59375,S15,baseline,3
3.21875,2.296065853319059,0.953125,8.921875,7.96875,2.375,S15,baseline,4
2.346875,3.3962352778481053,0.296875,11.953125,11.65625,0.90625,S15,baseline,5
2.5482954545454546,4.449579701893435,0.3125,15.40625,15.09375,0.609375,S15,baseline,6
5.494791666666667,6.136128460408801,0.703125,14.15625,13.453125,1.625,S15,baseline,7
0.8020833333333334,0.36599429355751795,0.359375,1.65625,1.296875,0.71875,S15,baseline,8
2.7201704545454546,5.458958175994031,0.578125,19.953125,19.375,0.921875,S15,baseline,9
4.646875,6.933561663658152,0.53125,18.484375,17.953125,1.171875,S15,baseline,10
3.775,5.908585847624624,0.375,15.5625,15.1875,0.71875,S15,baseline,11
0.5989583333333334,0.2681659512886667,0.296875,1.21875,0.921875,0.578125,S15,baseline,12
2.703125,3.91931564896858,0.359375,10.53125,10.171875,0.890625,S15,baseline,13
1.2869318181818181,0.9249940668784479,0.328125,2.671875,2.34375,1.171875,S15,baseline,14
1.9140625,1.6262953070648793,0.734375,4.8125,4.078125,1.0234375,S15,baseline,15
10.21875,4.5,5.71875,14.71875,9.0,10.21875,S15,baseline,16
2.5078125,3.0017999971111085,0.3125,7.671875,7.359375,1.0234375,S15,baseline,17
6.62109375,4.465503286807904,1.28125,12.75,11.46875,6.2265625,S15,baseline,18
3.5,3.8723259062360884,0.40625,11.625,11.21875,1.296875,S15,baseline,19
2.2430555555555554,3.933185681423199,0.390625,13.328125,12.9375,0.859375,S15,baseline,20
2.515625,3.7612368845614754,0.296875,11.609375,11.3125,0.96875,S15,baseline,25
0.7291666666666666,0.3057429191966494,0.296875,0.953125,0.65625,0.9375,S15,baseline,26
4.084821428571429,8.36863788009209,0.4375,24.578125,24.140625,0.65625,S15,baseline,27
7.635416666666667,9.132206177596894,0.921875,20.546875,19.625,1.4375,S15,baseline,30
1.65234375,0.7507219019207029,0.625,3.03125,2.40625,1.625,S15,baseline,31
3.42578125,5.967045885250061,0.296875,19.15625,18.859375,1.28125,S15,baseline,32
2.349609375,4.149930121511414,0.375,13.25,12.875,0.578125,S15,baseline,33
1.921875,1.8607094301188818,0.3125,6.765625,6.453125,1.328125,S15,baseline,34
5.734375,5.652464778564894,1.40625,13.71875,12.3125,2.078125,S15,baseline,35
3.078125,2.9646235419586944,0.328125,9.390625,9.0625,1.640625,S15,baseline,36
5.7375,9.914839533182068,0.5625,25.5625,25.0,0.828125,S15,baseline,37
8.723958333333334,5.781339150964266,1.03125,14.96875,13.9375,10.171875,S15,baseline,38
0.85546875,0.4485729052976645,0.328125,1.53125,1.203125,0.78125,S15,baseline,39
3.736607142857143,6.566189590849833,0.46875,19.796875,19.328125,1.046875,S15,stress,1
4.646875,2.0541877956993124,2.453125,8.328125,5.875,3.953125,S15,stress,2
3.177734375,1.9742287590639627,0.71875,6.4375,5.71875,2.78125,S15,stress,3
2.755859375,2.5308634144897537,0.84375,9.109375,8.265625,1.7109375,S15,stress,4
2.9583333333333335,2.1386408586348065,0.890625,7.21875,6.328125,2.296875,S15,stress,5
1.1890625,0.6065418917158567,0.359375,2.53125,2.171875,1.0859375,S15,stress,6
2.670138888888889,2.648225670040202,0.375,8.984375,8.609375,1.546875,S15,stress,7
0.9145833333333333,0.6730456532724127,0.3125,3.015625,2.703125,0.8125,S15,stress,8
1.2669270833333333,1.1321829848082907,0.34375,3.609375,3.265625,0.6796875,S15,stress,9
1.1852678571428572,0.7743187427062079,0.5,3.296875,2.796875,0.984375,S15,stress,10
1.84375,1.4547761676342745,0.421875,5.40625,4.984375,1.5625,S15,stress,11
1.9375,0.796875,1.140625,2.734375,1.59375,1.9375,S15,stress,12
9.65625,8.59375,1.0625,18.25,17.1875,9.65625,S15,stress,13
1.25,0.9142294185200452,0.390625,2.75,2.359375,0.9296875,S15,stress,15
0.65625,0.3205220351239521,0.3125,1.1875,0.875,0.65625,S15,stress,16
7.0078125,5.3359375,1.671875,12.34375,10.671875,7.0078125,S15,stress,17
6.4765625,5.6796875,0.796875,12.15625,11.359375,6.4765625,S15,stress,18
2.1319444444444446,2.181379223417612,0.375,7.625,7.25,1.171875,S15,stress,19
4.125,4.3525428092380665,1.234375,12.703125,11.46875,1.78125,S15,stress,20
6.619791666666667,3.294129814175345,2.1875,10.078125,7.890625,7.59375,S15,stress,21
3.53125,4.03638239175874,0.46875,11.015625,10.546875,0.890625,S15,stress,22
7.395833333333333,4.68856469390035,2.4375,13.6875,11.25,6.0625,S16,baseline,1
13.296875,4.046875,9.25,17.34375,8.09375,13.296875,S16,baseline,2
1.79375,1.1068589425712745,0.375,3.40625,3.03125,1.546875,S16,baseline,3
5.421875,3.734375,1.6875,9.15625,7.46875,5.421875,S16,baseline,7
8.28125,10.082601557468521,0.71875,22.53125,21.8125,1.59375,S16,baseline,10
2.2413194444444446,3.6439289007497297,0.421875,12.515625,12.09375,1.0625,S16,baseline,11
3.5390625,2.7109375,0.828125,6.25,5.421875,3.5390625,S16,baseline,12
3.6484375,0.3203125,3.328125,3.96875,0.640625,3.6484375,S16,baseline,13
4.7375,6.730305469943397,1.0,18.171875,17.171875,1.28125,S16,baseline,15
4.59375,4.463675367503592,0.3125,13.859375,13.546875,3.3671875,S16,baseline,16
3.328125,2.484375,0.84375,5.8125,4.96875,3.328125,S16,baseline,23
1.2552083333333333,0.3667347237975822,0.75,1.609375,0.859375,1.40625,S16,baseline,24
2.921875,2.1676836805822246,0.296875,6.109375,5.8125,2.640625,S16,baseline,25
1.125,0.4323355901380316,0.453125,1.625,1.171875,1.109375,S16,baseline,27
3.378125,5.001790694966154,0.59375,13.359375,12.765625,0.796875,S16,baseline,28
4.3359375,0.8671875,3.46875,5.203125,1.734375,4.3359375,S16,baseline,29
1.8315972222222223,1.9000036803489373,0.375,5.78125,5.40625,0.9375,S16,baseline,30
3.7005208333333335,5.496398979965138,0.625,15.921875,15.296875,1.203125,S16,baseline,31
3.390625,4.1932873564980815,0.78125,12.515625,11.734375,1.3203125,S16,baseline,32
2.6640625,1.0588459685696734,1.421875,4.1875,2.765625,2.5234375,S16,baseline,33
1.859375,1.3718595766027464,0.34375,4.671875,4.328125,1.34375,S16,baseline,36
2.1510416666666665,1.2317240345232459,1.203125,3.890625,2.6875,1.359375,S16,stress,1
2.367897727272727,4.456058959891457,0.34375,16.40625,16.0625,0.953125,S16,stress,3
5.8515625,2.9609375,2.890625,8.8125,5.921875,5.8515625,S16,stress,4
4.6953125,5.865744801542505,0.859375,17.28125,16.421875,1.4609375,S16,stress,5
3.3973214285714284,4.767215463106704,0.53125,14.890625,14.359375,1.21875,S16,stress,6
2.330357142857143,1.1587036156315174,0.875,4.5,3.625,2.359375,S16,stress,7
1.0,0.44852187795022885,0.625,1.75,1.125,0.8125,S16,stress,8
0.7890625,0.42640793903109964,0.34375,1.46875,1.125,0.671875,S16,stress,9
4.73828125,3.529890760941433,1.125,9.484375,8.359375,4.171875,S16,stress,10
2.171875,3.1285819315376338,0.484375,10.234375,9.75,0.84375,S16,stress,11
2.482421875,2.6960419925396395,0.296875,7.125,6.828125,1.1953125,S16,stress,12
5.765625,4.5,1.265625,10.265625,9.0,5.765625,S16,stress,13
3.3828125,2.4609375,0.921875,5.84375,4.921875,3.3828125,S16,stress,21
1.040625,0.5657544741316679,0.53125,2.09375,1.5625,0.984375,S16,stress,22
13.9375,11.109375,2.828125,25.046875,22.21875,13.9375,S17,baseline,3
6.08203125,3.7294746712160665,2.453125,11.828125,9.375,5.0234375,S17,baseline,4
4.865625,4.370249653194883,1.28125,13.234375,11.953125,3.25,S17,baseline,17
2.1171875,1.0390625,1.078125,3.15625,2.078125,2.1171875,S17,baseline,23
1.1875,0.4889259137202106,0.71875,2.25,1.53125,0.96875,S17,baseline,25
0.6145833333333334,0.21738163286155424,0.359375,0.890625,0.53125,0.59375,S17,baseline,27
3.5520833333333335,3.1176301986533863,0.53125,7.84375,7.3125,2.28125,S17,baseline,28
1.571875,1.2704806546146226,0.484375,4.546875,4.0625,0.890625,S17,baseline,37
1.01171875,0.5992116199054284,0.53125,2.03125,1.5,0.7421875,S17,baseline,38
3.1953125,0.6328125,2.5625,3.828125,1.265625,3.1953125,S17,baseline,39
2.6421875,2.1484397727260705,0.53125,8.28125,7.75,1.8984375,S17,stress,1
2.4488636363636362,2.4966782878220877,0.296875,9.125,8.828125,1.40625,S17,stress,2
5.09765625,2.7262015117406833,1.625,8.9375,7.3125,4.9140625,S17,stress,3
5.098958333333333,5.062151694122328,0.78125,12.203125,11.421875,2.3125,S17,stress,4
1.1631944444444444,0.6565025601602126,0.578125,2.8125,2.234375,0.9375,S17,stress,6
5.265625,3.1399447335403057,1.828125,10.375,8.546875,4.4296875,S17,stress,7
3.30859375,1.7602370431967926,0.59375,4.90625,4.3125,3.8671875,S17,stress,8
4.09375,4.692527066289244,0.65625,14.078125,13.421875,2.109375,S17,stress,9
1.7638888888888888,1.2818097617946662,0.390625,3.859375,3.46875,1.296875,S17,stress,10
6.3203125,3.1776521434120584,0.90625,9.015625,8.109375,7.6796875,S17,stress,11
1.353125,0.6194755846681933,0.6875,2.359375,1.671875,1.40625,S17,stress,12
0.8039772727272727,0.6685257309128512,0.296875,2.796875,2.5,0.578125,S17,stress,14
3.015625,2.8806161179077647,0.515625,7.46875,6.953125,1.078125,S17,stress,15
2.005859375,1.4346723526720253,0.359375,5.0625,4.703125,1.9375,S17,stress,16
2.7359375,2.442197496780563,0.609375,9.1875,8.578125,2.1953125,S17,stress,17
1.677734375,1.8306845980157558,0.3125,6.75,6.4375,0.796875,S17,stress,18
1.1633522727272727,1.8985192022772088,0.296875,7.125,6.828125,0.578125,S17,stress,19
0.640625,0.2509746625657658,0.359375,0.96875,0.609375,0.59375,S17,stress,20
0.890625,0.3041060156425716,0.484375,1.421875,0.9375,0.84375,S17,stress,21
7.994791666666667,5.261416984098062,3.890625,15.421875,11.53125,4.671875,S17,stress,22
2.2838541666666665,1.3231960211939395,0.40625,4.296875,3.890625,2.25,S17,stress,23
9.291666666666666,8.551975486530713,0.8125,21.0,20.1875,6.0625,S17,stress,24
2.0424107142857144,0.8839905732223158,0.875,3.5625,2.6875,2.1875,S2,baseline,1
4.18125,3.0040434989776696,2.15625,10.140625,7.984375,2.703125,S2,baseline,2
1.2994791666666667,0.9006840872841073,0.625,3.265625,2.640625,1.03125,S2,baseline,3
3.14453125,5.331347254663186,0.59375,17.203125,16.609375,1.3359375,S2,baseline,4
2.78125,3.314391166124381,0.484375,9.9375,9.453125,1.4921875,S2,baseline,6
5.8625,5.294347664018675,0.921875,14.203125,13.28125,3.296875,S2,baseline,7
9.1953125,8.5234375,0.671875,17.71875,17.046875,9.1953125,S2,baseline,8
1.671875,1.912047195852306,0.453125,5.90625,5.453125,0.8046875,S2,baseline,10
2.7604166666666665,2.164888092116747,0.34375,6.453125,6.109375,2.0625,S2,baseline,11
1.5659722222222223,1.925418449989957,0.40625,6.671875,6.265625,0.71875,S2,baseline,12
1.3645833333333333,1.1448859720028406,0.40625,4.046875,3.640625,0.890625,S2,baseline,13
2.779017857142857,3.5226113971718047,0.359375,11.140625,10.78125,1.765625,S2,baseline,14
0.8125,0.6192443311542437,0.34375,1.6875,1.34375,0.40625,S2,baseline,16
2.4359375,3.7450191530927115,0.3125,13.5625,13.25,1.3359375,S2,baseline,17
0.878125,0.8142049419525774,0.3125,2.46875,2.15625,0.40625,S2,baseline,20
5.578125,0.748370625926753,4.625,6.453125,1.828125,5.65625,S2,baseline,21
2.8515625,1.4296875,1.421875,4.28125,2.859375,2.8515625,S2,baseline,25
1.7109375,0.1796875,1.53125,1.890625,0.359375,1.7109375,S2,baseline,29
2.1927083333333335,1.4038366637441202,0.6875,4.53125,3.84375,1.703125,S2,baseline,30
1.140625,0.28125,0.859375,1.421875,0.5625,1.140625,S2,baseline,31
1.9796875,1.6859375,0.296875,5.203125,4.90625,1.2578125,S2,baseline,34
0.8359375,0.3828125,0.453125,1.21875,0.765625,0.8359375,S2,baseline,35
2.232142857142857,3.1091835073328187,0.328125,9.671875,9.34375,0.921875,S2,baseline,37
1.9791666666666667,1.1962624447860744,0.734375,3.59375,2.859375,1.609375,S2,stress,1
4.46875,6.3151062070443436,0.78125,17.0625,16.28125,1.484375,S2,stress,3
13.0703125,8.1171875,4.953125,21.1875,16.234375,13.0703125,S2,stress,4
3.052734375,3.998885476290892,0.6875,12.90625,12.21875,1.0546875,S2,stress,5
1.96875,1.2447994495672214,0.796875,4.421875,3.625,1.578125,S2,stress,6
2.967013888888889,4.41380019774015,0.40625,14.8125,14.40625,1.0625,S2,stress,7
5.23125,5.112106494636042,1.078125,15.21875,14.140625,3.078125,S2,stress,8
3.8098958333333335,3.1714826402783296,0.734375,10.265625,9.53125,2.4375,S2,stress,9
0.7991071428571429,0.25815771955001715,0.40625,1.203125,0.796875,0.765625,S2,stress,10
2.548828125,3.2085647169294575,0.5625,10.890625,10.328125,1.71875,S2,stress,11
2.9739583333333335,2.2384808332823005,0.828125,6.0625,5.234375,2.03125,S2,stress,12
1.7421875,2.6343421001800906,0.296875,8.65625,8.359375,0.9140625,S2,stress,13
3.1640625,2.9560274262143187,0.296875,7.828125,7.53125,2.265625,S2,stress,14
12.65625,2.5,10.15625,15.15625,5.0,12.65625,S2,stress,16
1.2088068181818181,1.0815527838845926,0.34375,3.421875,3.078125,0.890625,S2,stress,17
6.296875,2.6346857517390316,3.046875,9.5,6.453125,6.34375,S2,stress,18
3.388671875,1.4067151465958236,1.34375,5.78125,4.4375,3.46875,S2,stress,19
2.89453125,2.4968455440612334,0.296875,6.59375,6.296875,1.3125,S2,stress,20
1.6388888888888888,1.8792406391985652,0.359375,6.421875,6.0625,0.640625,S3,baseline,1
2.126953125,2.2756035308118503,0.609375,7.578125,6.96875,1.0859375,S3,baseline,3
4.05,4.968380489404973,0.390625,13.828125,13.4375,2.515625,S3,baseline,4
7.3515625,6.0703125,1.28125,13.421875,12.140625,7.3515625,S3,baseline,5
0.9270833333333334,0.8037725718275178,0.3125,2.0625,1.75,0.40625,S3,baseline,7
1.5546875,0.4296875,1.125,1.984375,0.859375,1.5546875,S3,baseline,8
1.140625,0.3748372042467236,0.828125,1.78125,0.953125,0.9765625,S3,baseline,9
3.23125,3.5118994148466154,0.359375,9.453125,9.09375,0.921875,S3,baseline,11
3.328125,3.7714717317563844,0.6875,9.828125,9.140625,1.3984375,S3,baseline,12
7.015625,5.203125,1.8125,12.21875,10.40625,7.015625,S3,baseline,14
1.296875,1.2820881404958084,0.46875,3.84375,3.375,0.765625,S3,baseline,15
2.435763888888889,2.4825502606557834,0.46875,8.703125,8.234375,1.140625,S3,baseline,16
1.2299107142857142,1.2773982359424076,0.359375,4.328125,3.96875,0.765625,S3,baseline,17
11.484375,6.796875,4.6875,18.28125,13.59375,11.484375,S3,baseline,18
1.0,0.125,0.875,1.125,0.25,1.0,S3,baseline,19
1.12109375,0.8149283872630696,0.421875,2.46875,2.046875,0.796875,S3,baseline,20
2.578125,3.0169301741640044,0.421875,10.078125,9.65625,1.3671875,S3,baseline,21
1.431640625,0.9996928697056083,0.46875,3.140625,2.671875,1.0390625,S3,baseline,30
1.3958333333333333,0.5010297555756766,0.828125,2.046875,1.21875,1.3125,S3,baseline,36
3.2743055555555554,4.357922467532515,0.40625,13.90625,13.5,1.390625,S3,stress,1
3.28125,2.34375,0.9375,5.625,4.6875,3.28125,S3,stress,2
2.97265625,2.2846286784162952,0.96875,8.75,7.78125,2.265625,S3,stress,3
3.5859375,4.877184256262137,0.671875,12.03125,11.359375,0.8203125,S3,stress,4
3.05,3.6061660518825254,0.8125,10.171875,9.359375,1.0625,S3,stress,5
1.0276442307692308,0.9863695804055438,0.296875,3.765625,3.46875,0.671875,S3,stress,6
1.9982638888888888,3.3205111823271847,0.390625,11.234375,10.84375,0.640625,S3,stress,7
3.1629464285714284,2.675740691726731,1.015625,8.296875,7.28125,1.71875,S3,stress,8
6.046875,4.903101597299153,1.234375,13.6875,12.453125,4.6328125,S3,stress,9
5.8625,6.163323981424308,0.78125,16.40625,15.625,1.78125,S3,stress,10
5.4921875,4.2265625,1.265625,9.71875,8.453125,5.4921875,S3,stress,11
